parid,boro,block,lot,exmp_code,year,period,benftstart,condo_number,condo_sfx,coop_num,description,phase_out_start,benefit_year,exmp_end,current_benefit_year,flag_421a16,flag_phasing
1017860001,1,1786,1,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1017880035,1,1788,35,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
1017890001,1,1789,1,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
1017890021,1,1789,21,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
1017890045,1,1789,45,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
1017950035,1,1795,35,5114,2026,3,2008,NA,NA,103948,421A 25 YR NO CAP,22,25,2032,19,No,No
1017960020,1,1796,20,5114,2026,3,2008,NA,NA,103941,421A 25 YR NO CAP,22,25,2032,19,No,No
1017960051,1,1796,51,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
1018070041,1,1807,41,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1018200058,1,1820,58,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
1018210055,1,1821,55,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
1018250043,1,1825,43,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
1018280063,1,1828,63,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
1018310023,1,1831,23,5114,2026,3,2016,NA,NA,0,421A 25 YR NO CAP,22,25,2040,11,No,No
1018310056,1,1831,56,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
1018440155,1,1844,155,5116,2023,3,2003,NA,NA,0,421A 20 YR NO CAP,13,20,2022,Expired,No,NA
1018480025,1,1848,25,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
1018650020,1,1865,20,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
1018650040,1,1865,40,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
1018770028,1,1877,28,5116,2022,3,2002,NA,NA,0,421A 20 YR NO CAP,13,20,2021,Expired,No,NA
1018790136,1,1879,136,5116,2026,3,2007,NA,NA,0,421A 20 YR NO CAP,13,20,2026,20,No,Yes
1019070040,1,1907,40,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
1019080012,1,1908,12,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
1019110001,1,1911,1,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
1019130038,1,1913,38,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
1019170051,1,1917,51,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
1019170052,1,1917,52,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
1019200057,1,1920,57,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
1019230001,1,1923,1,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
1019230016,1,1923,16,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
1019250025,1,1925,25,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
1019270001,1,1927,1,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1019270061,1,1927,61,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1019280005,1,1928,5,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
1019290057,1,1929,57,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
1019320033,1,1932,33,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
1019500001,1,1950,1,5118,2023,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
1019530062,1,1953,62,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
1019540036,1,1954,36,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
1019590054,1,1959,54,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
1019880014,1,1988,14,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
1019880018,1,1988,18,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
1020120012,1,2012,12,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
1020320001,1,2032,1,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
1020320003,1,2032,3,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
1020340029,1,2034,29,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
1020410014,1,2041,14,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
1020430007,1,2043,7,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
1020890045,1,2089,45,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1020990017,1,2099,17,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
1021100104,1,2110,104,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
1021150036,1,2115,36,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
1021200026,1,2120,26,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
1021200066,1,2120,66,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1021300057,1,2130,57,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
1021370021,1,2137,21,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
1021390199,1,2139,199,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
1021550089,1,2155,89,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
1021700281,1,2170,281,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1021750098,1,2175,98,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
1021800513,1,2180,513,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
1022180035,1,2218,35,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
1022380014,1,2238,14,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
1022380033,1,2238,33,5114,2026,3,2016,NA,NA,0,421A 25 YR NO CAP,22,25,2040,11,No,No
2022600010,2,2260,10,5121,2026,3,2025,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2059,2,Yes,NA
2022670001,2,2267,1,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
2022670075,2,2267,75,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
2022670109,2,2267,109,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
2022670110,2,2267,110,5114,2025,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
2022680018,2,2268,18,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
2022680021,2,2268,21,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2022680022,2,2268,22,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2022720109,2,2272,109,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2022720110,2,2272,110,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2022740008,2,2274,8,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2022750141,2,2275,141,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2022750142,2,2275,142,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2022780053,2,2278,53,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2022780059,2,2278,59,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2022780070,2,2278,70,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2022800072,2,2280,72,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2022830120,2,2283,120,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2022830121,2,2283,121,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2022830122,2,2283,122,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2022860096,2,2286,96,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2022870002,2,2287,2,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
2022880032,2,2288,32,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2022920129,2,2292,129,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2022920130,2,2292,130,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2022920131,2,2292,131,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2022930052,2,2293,52,5113,2026,3,2012,NA,NA,0,421A 15 YR NO CAP,12,15,2026,15,No,Yes
2022950040,2,2295,40,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
2022950051,2,2295,51,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2022950067,2,2295,67,5114,2026,3,2014,NA,NA,0,421A 25 YR NO CAP,22,25,2038,13,No,No
2023010005,2,2301,5,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2023070030,2,2307,30,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
2023070031,2,2307,31,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2023090012,2,2309,12,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
2023090020,2,2309,20,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
2023090022,2,2309,22,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2023090023,2,2309,23,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2023090024,2,2309,24,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2023150014,2,2315,14,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
2023190002,2,2319,2,5123,2026,3,2024,NA,NA,0,421A 35 YR,NA,35,2058,3,Yes,NA
2023190038,2,2319,38,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023190039,2,2319,39,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023190109,2,2319,109,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023190160,2,2319,160,5121,2023,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2023290092,2,2329,92,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2023290093,2,2329,93,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2023290160,2,2329,160,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023290161,2,2329,161,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023290162,2,2329,162,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023290163,2,2329,163,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023290164,2,2329,164,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023410010,2,2341,10,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2023410028,2,2341,28,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023410031,2,2341,31,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023480015,2,2348,15,5118,2026,3,2012,NA,NA,0,421A 15 YR CAP,12,15,2026,15,No,Yes
2023500001,2,2350,1,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023510001,2,2351,1,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023510003,2,2351,3,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023510012,2,2351,12,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023510020,2,2351,20,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023510022,2,2351,22,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023660022,2,2366,22,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
2023660037,2,2366,37,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
2023670001,2,2367,1,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
2023670020,2,2367,20,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
2023690032,2,2369,32,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
2023710022,2,2371,22,5121,2026,3,2025,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2059,2,Yes,NA
2023720041,2,2372,41,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2023730006,2,2373,6,5114,2025,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
2023740080,2,2374,80,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
2023740180,2,2374,180,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2023740181,2,2374,181,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2023740182,2,2374,182,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2023780034,2,2378,34,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2023790007,2,2379,7,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023820037,2,2382,37,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
2023840056,2,2384,56,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023860144,2,2386,144,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2023870032,2,2387,32,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2023890045,2,2389,45,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
2023890049,2,2389,49,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
2023890054,2,2389,54,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
2023980011,2,2398,11,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2023990028,2,2399,28,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2023990029,2,2399,29,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2023990128,2,2399,128,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2023990129,2,2399,129,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2024010004,2,2401,4,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
2024010009,2,2401,9,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
2024010026,2,2401,26,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
2024010027,2,2401,27,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
2024010030,2,2401,30,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2024040012,2,2404,12,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
2024110139,2,2411,139,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024180033,2,2418,33,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2024210049,2,2421,49,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2024220015,2,2422,15,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2024230048,2,2423,48,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2024230054,2,2423,54,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024230055,2,2423,55,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024230082,2,2423,82,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2024230181,2,2423,181,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2024240017,2,2424,17,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
2024260001,2,2426,1,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
2024260051,2,2426,51,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024260151,2,2426,151,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024260152,2,2426,152,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024260153,2,2426,153,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2024290012,2,2429,12,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
2024320088,2,2432,88,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2024330036,2,2433,36,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
2024340070,2,2434,70,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2024390075,2,2439,75,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2024390175,2,2439,175,5114,2025,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2024410200,2,2441,200,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
2024420034,2,2442,34,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2024420060,2,2442,60,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2024470127,2,2447,127,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2024530068,2,2453,68,5114,2026,3,2012,NA,NA,200526,421A 25 YR NO CAP,22,25,2036,15,No,No
2024530081,2,2453,81,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
2024560240,2,2456,240,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
2024780007,2,2478,7,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2024870010,2,2487,10,5114,2026,3,2001,NA,NA,0,421A 25 YR NO CAP,22,25,2025,Expired,No,NA
2024870020,2,2487,20,5114,2026,3,2002,NA,NA,0,421A 25 YR NO CAP,22,25,2026,25,No,Yes
2024870030,2,2487,30,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
2024870032,2,2487,32,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
2025060054,2,2506,54,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025060082,2,2506,82,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025060100,2,2506,100,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
2025070007,2,2507,7,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2025070018,2,2507,18,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2025070032,2,2507,32,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025080001,2,2508,1,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2025080031,2,2508,31,5114,2026,3,2017,NA,NA,0,421A 25 YR NO CAP,22,25,2041,10,No,No
2025090010,2,2509,10,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
2025100067,2,2510,67,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
2025110013,2,2511,13,5114,2026,3,2004,NA,NA,0,421A 25 YR NO CAP,22,25,2028,23,No,Yes
2025120005,2,2512,5,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025140061,2,2514,61,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025140062,2,2514,62,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025150003,2,2515,3,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
2025150041,2,2515,41,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025160007,2,2516,7,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025170023,2,2517,23,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2025170024,2,2517,24,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2025170028,2,2517,28,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
2025190001,2,2519,1,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
2025200045,2,2520,45,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
2025200053,2,2520,53,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
2025220070,2,2522,70,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
2025230066,2,2523,66,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
2025230067,2,2523,67,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
2025230068,2,2523,68,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
2025230069,2,2523,69,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
2025230138,2,2523,138,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230139,2,2523,139,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230140,2,2523,140,5114,2024,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230141,2,2523,141,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230142,2,2523,142,5114,2024,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230145,2,2523,145,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230146,2,2523,146,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
2025230165,2,2523,165,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
2025230169,2,2523,169,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
